timeStamp,Power,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 12:08:25 2020,149.8,2078.141938,18.46625759,59.7,33644.64677,14767.092,389,3.8,14767.092,295825408,30022758220,0.579532103
Mon May 18 12:08:33 2020,140.4,2329.435,19.1296562,58.7,28877.28596,15036.15351,389,3.8,15036.15351,295825408,33693310600,0.634519759
Mon May 18 12:08:40 2020,133.5,2454.068844,18.6765659,57.9,30003.02829,14160.62993,389,3.8,14160.62993,295825408,30656303514,0.610196798
Mon May 18 12:08:48 2020,146.2,1595.504969,10.90799304,37.6,15933.53178,9598.208196,389,3.8,9598.208196,295825408,23083831422,0.636191359
Mon May 18 12:08:55 2020,140,2298.776594,19.65648501,63.8,26563.26038,15219.28287,390,3.8,15219.28287,295825408,18127473315,0.525646203
Mon May 18 12:09:02 2020,141.4,2165.426188,19.07863898,59.1,30751.86325,14966.93138,390,3.8,14966.93138,295825408,24716833618,0.80822053
Mon May 18 12:09:09 2020,150.7,2306.8745,20.25735414,63.4,34087.50587,15308.33279,390,3.8,15308.33279,295825408,22463440318,0.514950003
Mon May 18 12:09:16 2020,150,2270.94075,20.02680477,62.4,35413.22559,15333.77642,390,3.8,15333.77642,295825408,21726827386,0.55388164
Mon May 18 12:09:23 2020,143.2,2069.804437,19.94306145,60.6,27433.71635,14930.94398,386,3.8,14930.94398,295825408,26513410346,0.569324876
Mon May 18 12:09:31 2020,144.6,2100.109469,19.60083086,62,25183.86025,15058.24921,386,3.8,15058.24921,295825408,21438729924,0.733322011
Mon May 18 12:09:37 2020,145.2,2164.627469,20.08318578,62.7,31586.192,15285.03595,386,3.8,15285.03595,295825408,22297218778,0.803661463
Mon May 18 12:09:45 2020,145.2,1968.678281,18.53819412,60.8,30673.46095,14316.83332,386,3.8,14316.83332,295825408,24312121196,0.531407675
Mon May 18 12:09:51 2020,148.6,2213.821781,19.95891429,63,22629.50713,14977.71517,386,3.8,14977.71517,295825408,23977734506,0.624640334
Mon May 18 12:09:59 2020,145.7,2235.613219,19.0564724,59.5,35402.14501,13915.15198,386,3.8,13915.15198,295825408,29019335421,0.609774486
Mon May 18 12:10:05 2020,144.7,2082.873438,20.54466971,61.3,32425.65198,16310.68882,387,3.8,16310.68882,295825408,20482531529,0.799324769
Mon May 18 12:10:13 2020,140.3,2388.168875,19.67531411,61.1,36143.4872,15148.80357,387,3.8,15148.80357,295825408,26340182167,0.586183846
Mon May 18 12:10:19 2020,140.3,2072.564469,20.18580681,62.9,33769.38096,14767.20239,387,3.8,14767.20239,295825408,23217480576,0.837226918
Mon May 18 12:10:27 2020,139.2,2263.358188,19.5833851,64,25169.08224,14830.22009,387,3.8,14830.22009,295825408,23205803826,0.549926171
Mon May 18 12:10:34 2020,151.1,2161.196688,20.19021318,60.8,29332.4914,15146.03253,387,3.8,15146.03253,295825408,20657584118,0.482145778
Mon May 18 12:10:41 2020,147.2,2286.782969,19.87979342,62.4,26051.41199,15284.20948,387,3.8,15284.20948,295825408,21431491107,0.496359645
Mon May 18 12:10:47 2020,146.2,2442.306688,19.45840516,61.3,38501.20882,14433.86426,387,3.8,14433.86426,295825408,21006715571,0.551725588
Mon May 18 12:10:55 2020,144.8,2223.178219,19.55754929,63.6,28032.00836,15158.94168,387,3.8,15158.94168,295825408,20999689988,0.789979372
Mon May 18 12:11:02 2020,140.7,2200.535094,20.07872137,61.9,28136.69553,15589.08162,387,3.8,15589.08162,295825408,24446630259,0.866134469
Mon May 18 12:11:09 2020,142.2,2072.0325,19.66872796,63.6,32016.75681,14758.18354,387,3.8,14758.18354,295825408,6881679030,0.647019453
Mon May 18 12:11:17 2020,142.2,2088.061031,16.32835823,46,26208.25276,12769.37889,387,3.8,12769.37889,295825408,23520414044,0.845484064
Mon May 18 12:11:23 2020,138.1,2007.77575,19.92553635,62.3,34718.48561,14925.33394,387,3.8,14925.33394,295825408,23867792681,0.853472528
Mon May 18 12:11:31 2020,140.9,2305.874844,19.20761228,62.7,38106.0043,14752.14378,387,3.8,14752.14378,295825408,2435343752,0.312198216
Mon May 18 12:11:38 2020,104.5,2276.209969,7.938804391,29,26808.73175,10493.23145,388,3,10493.23145,295825408,46857035946,0.516370201
Mon May 18 12:11:46 2020,114.7,2343.684563,11.94168018,47,25845.66987,10771.23022,388,3.8,10771.23022,295825408,29901918908,0.645638243
Mon May 18 12:11:52 2020,135.8,1845.892844,15.917885,48.9,29124.45061,12804.4019,388,3.8,12804.4019,295825408,30297504967,0.580038423
Mon May 18 12:12:00 2020,143.2,1928.537,18.41118211,57.1,21249.20721,14193.16865,389,3.8,14193.16865,295825408,24820626003,0.568936438
Mon May 18 12:12:06 2020,136.6,2243.7405,18.57389219,54.9,36237.88217,14332.48928,389,3.8,14332.48928,295825408,23620844934,0.543557604
Mon May 18 12:12:14 2020,140.3,2198.988344,18.16708533,60.4,23181.08563,13724.98177,389,3.8,13724.98177,295825408,25159389640,0.674325472
Mon May 18 12:12:20 2020,150,1941.175281,19.37113205,59.2,23286.68471,15273.30892,389,3.8,15273.30892,295825408,30535578602,0.620830342
Mon May 18 12:12:28 2020,143.4,1889.241281,17.38247195,54.6,34483.75421,14120.45642,389,3.8,14120.45642,295825408,25687350038,0.547277835
Mon May 18 12:12:34 2020,138.8,1958.216781,16.46749768,54.5,20733.38447,13345.41675,389,3.8,13345.41675,295825408,32731073340,0.605325376
Mon May 18 12:12:42 2020,147.1,1795.285156,18.77275199,57,33816.09887,14259.35279,388,3.8,14259.35279,295825408,28054886169,0.551180938
Mon May 18 12:12:48 2020,148.3,2277.166938,19.37025731,61.3,28652.28646,14942.9578,388,3.8,14942.9578,295825408,22208387029,0.562493625
Mon May 18 12:12:56 2020,144.7,2303.204719,17.31946626,56.5,28267.0795,13511.4836,388,3.8,13511.4836,295825408,24104138593,0.644850422
Mon May 18 12:13:02 2020,145.7,2021.075188,18.45493168,58.5,29782.34339,13882.00308,388,3.8,13882.00308,295825408,27704215276,0.592249749
Mon May 18 12:13:10 2020,138.3,2299.191375,18.78882476,58.8,36986.25536,14481.65284,388,3.8,14481.65284,295825408,24898582739,0.606939575
Mon May 18 12:13:16 2020,135.6,2008.612813,17.76013097,54.3,29569.51039,13494.36554,388,3.8,13494.36554,295825408,25486703009,0.55516654
Mon May 18 12:13:24 2020,148.3,1976.556875,17.41384933,55.9,35489.43212,14184.59722,388,3.8,14184.59722,295825408,24116802218,0.815443898
Mon May 18 12:13:30 2020,144.6,2123.5605,18.23211641,59.5,37931.73303,13831.35837,388,3.8,13831.35837,295825408,26454386376,0.552951809
Mon May 18 12:13:38 2020,139.9,1956.446625,18.79768511,58,24161.98148,13891.19811,388,3.8,13891.19811,295825408,18852842744,0.730482369
Mon May 18 12:13:44 2020,146,2339.075906,19.1242617,60.1,25988.71294,15500.48681,388,3.8,15500.48681,295825408,26118195662,0.532446011
Mon May 18 12:13:52 2020,143.6,2196.281188,20.2327439,63.8,30562.63082,15113.41255,387,3.8,15113.41255,295825408,23235884113,0.524979825
Mon May 18 12:13:58 2020,145.2,2314.740969,18.78428016,61.9,36643.2533,15063.77939,388,3.8,15063.77939,295825408,29177552970,0.621011716
Mon May 18 12:14:06 2020,138.2,2061.9395,18.35016071,56.5,29044.86654,13463.92814,388,3.8,13463.92814,295825408,25332198938,0.561820547
Mon May 18 12:14:12 2020,145.8,2231.4565,17.6470035,56.5,28294.48098,13491.38352,388,3.8,13491.38352,295825408,23953978683,0.767388651
Mon May 18 12:14:20 2020,147.7,1759.593813,17.91747457,56,29634.67039,14241.0782,387,3.8,14241.0782,295825408,25718829608,0.579523296
Mon May 18 12:14:26 2020,136.1,1946.850813,17.09254814,53.7,24224.85612,14042.32735,387,3.8,14042.32735,295825408,31562100067,0.647616335
Mon May 18 12:14:34 2020,134.5,2000.945344,16.81461197,54.2,30842.4477,13127.70862,387,3.8,13127.70862,295825408,31749412568,0.613621916
Mon May 18 12:14:40 2020,138.6,1935.334375,16.86992034,53.3,28730.22295,12743.62313,387,3.8,12743.62313,295825408,27935168125,0.633928443
Mon May 18 12:14:48 2020,138.9,1917.457125,17.09967208,54.6,29647.51783,13305.25556,387,3.8,13305.25556,295825408,30361064133,0.611280971
Mon May 18 12:14:55 2020,139.6,1839.802438,17.24504531,52.7,28769.09786,13491.68611,387,3.8,13491.68611,295825408,25967896452,0.586570696
Mon May 18 12:15:02 2020,139.7,1884.167531,16.84146172,54.3,25158.25957,13645.61184,387,3.8,13645.61184,295825408,27086787180,0.608464218
Mon May 18 12:15:09 2020,141.2,1847.897719,17.55249537,52.6,19265.746,13588.27756,387,3.8,13588.27756,295825408,28177325097,0.607318666
Mon May 18 12:15:15 2020,140.6,1893.568969,16.72797111,54.5,24940.76196,13727.77668,387,3.8,13727.77668,295825408,28984599212,0.634167667
Mon May 18 12:15:23 2020,138.3,2013.4045,17.592067,53.9,19903.13247,13616.10208,387,3.8,13616.10208,295825408,26184978803,0.613759209
Mon May 18 12:15:29 2020,133.1,1911.514156,16.82054853,51.6,26798.62241,14173.74414,386,3.8,14173.74414,295825408,26141645204,0.579368776
Mon May 18 12:15:37 2020,134,1855.99475,17.13860339,54.2,25728.18426,12787.91059,386,3.8,12787.91059,295825408,23102853428,0.595853063
Mon May 18 12:15:43 2020,148.1,1866.569406,19.61877908,60.4,32483.05542,15166.5067,386,3.8,15166.5067,295825408,19604410378,0.812065494
Mon May 18 12:15:51 2020,140.3,1789.214688,18.10945479,56.6,29886.02879,14204.57579,386,3.8,14204.57579,295825408,25802428592,0.58225646
Mon May 18 12:15:57 2020,143,1987.31425,16.58185369,54.2,19285.91436,13565.20753,386,3.8,13565.20753,295825408,25262283008,0.589951828
Mon May 18 12:16:05 2020,138.1,1952.617531,17.28585714,52.5,23730.39579,13944.21133,386,3.8,13944.21133,295825408,27381489975,0.56511959
Mon May 18 12:16:12 2020,138.3,1965.693906,18.25114141,57.7,29920.90368,14437.04771,386,3.8,14437.04771,295825408,33233717418,0.647533163
Mon May 18 12:16:18 2020,137.9,1951.985688,16.91646508,55.2,34970.46564,12930.05951,386,3.8,12930.05951,295825408,31997593609,0.659485953
Mon May 18 12:16:26 2020,138,1873.14,17.36225641,52.6,24466.05984,13315.49713,386,3.8,13315.49713,295825408,31857152709,0.595296825
Mon May 18 12:16:32 2020,140.5,1829.194406,17.00987116,55.4,26659.83261,12673.11035,386,3.8,12673.11035,295825408,25596105139,0.606570394
Mon May 18 12:16:40 2020,143.8,1887.348531,17.39230244,52.6,26534.70353,14192.56933,386,3.8,14192.56933,295825408,32950382060,0.645920221
Mon May 18 12:16:46 2020,141.7,1904.215281,16.66730828,53.1,27806.40725,13306.9427,386,3.8,13306.9427,295825408,24901390961,0.538687606
Mon May 18 12:16:54 2020,139,1839.604688,17.4955029,54.8,23109.80099,14319.92842,386,3.8,14319.92842,295825408,26753883857,0.618172052
Mon May 18 12:17:00 2020,144.3,1856.573469,17.0931133,55.2,22852.4655,13198.64239,386,3.8,13198.64239,295825408,25410304148,0.595917897
Mon May 18 12:17:08 2020,137,2086.005,17.23972268,52.2,26950.15081,13785.69459,383,3.8,13785.69459,295825408,26995213176,0.588360891
Mon May 18 12:17:15 2020,140.7,1853.552375,17.0134271,54.1,28450.28069,14056.38695,383,3.8,14056.38695,295825408,25394846967,0.616562711
Mon May 18 12:17:23 2020,132.5,1896.99275,17.77846778,53.8,19362.7001,13803.45552,383,3.8,13803.45552,295825408,29577804242,0.625957831
Mon May 18 12:17:29 2020,150.3,1969.500125,17.5026138,53.9,19177.26666,13338.51255,383,3.8,13338.51255,295825408,26068595776,0.587541042
Mon May 18 12:17:37 2020,142.8,2081.507594,16.85256349,54.3,26401.33256,13408.83339,382,3.8,13408.83339,295825408,28381799702,0.577332698
Mon May 18 12:17:45 2020,134,1938.885063,17.02422989,55.1,18632.86091,13499.58843,383,3.8,13499.58843,295825408,31823479648,0.627032283
Mon May 18 12:17:51 2020,141.9,2039.57325,17.48690288,53.8,26100.77307,13478.85834,383,3.8,13478.85834,295825408,26751616637,0.592399579
Mon May 18 12:17:59 2020,140.9,2073.848531,16.86055589,54.6,25597.89456,13144.99558,384,3.8,13144.99558,295825408,33097360981,0.623405191
Mon May 18 12:18:05 2020,141.5,1970.028156,17.55624603,55,20423.72284,13500.78357,384,3.8,13500.78357,295825408,26561718195,0.600883755
Mon May 18 12:18:13 2020,144.1,1968.271781,18.02493926,55.4,19693.27571,14176.99329,384,3.8,14176.99329,295825408,26169400351,0.566908887
Mon May 18 12:18:19 2020,133,1959.441656,17.37832996,52.7,19049.66591,13728.59816,384,3.8,13728.59816,295825408,26069583447,0.575193466
Mon May 18 12:18:27 2020,132.1,2138.791094,16.51658353,53.4,21983.99388,12577.33803,384,3.8,12577.33803,295825408,27713362422,0.583519334
Mon May 18 12:18:33 2020,140.8,1916.289844,17.46082097,54.6,19077.96095,12910.84977,384,3.8,12910.84977,295825408,29734546286,0.633337835
Mon May 18 12:18:41 2020,146.6,2038.443906,17.24751886,53.4,23593.27715,13377.80995,384,3.8,13377.80995,295825408,26731643700,0.572116831
Mon May 18 12:18:47 2020,146.4,1882.139656,17.14083272,56.5,19587.61031,13618.06124,384,3.8,13618.06124,295825408,29507863025,0.608980017
Mon May 18 12:18:55 2020,140.8,2022.835969,17.73417849,54.3,21917.82345,13911.88827,384,3.8,13911.88827,295825408,26558860312,0.566446942
Mon May 18 12:19:02 2020,143.3,2005.899531,18.13773046,56.4,19782.81382,14297.34823,384,3.8,14297.34823,295825408,32490329560,0.621343022
Mon May 18 12:19:10 2020,136.9,1969.796281,17.67781199,55.3,19356.87322,13267.39198,384,3.8,13267.39198,295825408,27064261611,0.609320293
Mon May 18 12:19:16 2020,139.6,1893.079281,17.05826289,51.4,19890.34663,13228.15459,383,3.8,13228.15459,295825408,26691366101,0.580945559
Mon May 18 12:19:24 2020,140,1887.67075,16.807023,53.9,21084.18342,13288.19774,383,3.8,13288.19774,295825408,29640717664,0.586439134
Mon May 18 12:19:30 2020,143.3,1971.315688,17.19872479,54.6,18886.17969,13428.0594,383,3.8,13428.0594,295825408,26876772281,0.602760101
Mon May 18 12:19:37 2020,137,1846.015406,17.58893704,53.1,21551.37138,13393.8946,383,3.8,13393.8946,295825408,33309472506,0.629236807
Mon May 18 12:19:45 2020,146.7,1795.702344,16.33827699,52.2,17895.83308,12395.66268,384,3.8,12395.66268,295825408,25759988264,0.581185975
Mon May 18 12:19:51 2020,140.2,1903.749906,17.19112632,55.2,18884.76411,13815.2705,384,3.8,13815.2705,295825408,27720295982,0.612877848
Mon May 18 12:19:59 2020,141.4,1937.862406,17.31312043,52.5,18930.93316,14115.98448,384,3.8,14115.98448,295825408,32767859129,0.636662224
Mon May 18 12:20:05 2020,134.9,1991.407469,16.73814548,54.7,31320.30135,13483.30086,385,3.8,13483.30086,295825408,26676072575,0.59563281
Mon May 18 12:20:13 2020,142.2,1871.681,17.24675601,52.7,29234.79452,13364.26218,385,3.8,13364.26218,295825408,32069683161,0.618034322
Mon May 18 12:20:19 2020,136.2,1995.885281,16.75631509,54.8,19174.38092,13522.89534,385,3.8,13522.89534,295825408,28688346925,0.621779472
Mon May 18 12:20:27 2020,133,1908.0705,17.23635218,53.2,18854.79153,13394.64204,385,3.8,13394.64204,295825408,33516782001,0.626744021
Mon May 18 12:20:33 2020,133.4,2069.60975,16.51318628,53,24268.96251,13175.35412,385,3.8,13175.35412,295825408,27109561126,0.600139116
Mon May 18 12:20:41 2020,134.3,1885.784844,17.32930093,54.4,28522.28959,13550.93341,385,3.8,13550.93341,295825408,26169696636,0.597094136
Mon May 18 12:20:47 2020,149.1,1868.765531,18.60664978,55.7,21052.41991,14720.51995,385,3.8,14720.51995,295825408,25900579906,0.590485917
Mon May 18 12:20:55 2020,149,2022.186719,17.88072257,55,25388.47283,14189.7395,385,3.8,14189.7395,295825408,25844126789,0.576530828
Mon May 18 12:21:01 2020,135.2,2011.422156,16.83882144,52.1,18589.3399,13830.76173,385,3.8,13830.76173,295825408,26411066745,0.576392743
Mon May 18 12:21:09 2020,135.3,1887.463375,17.2935208,54.3,23035.94885,13646.7262,385,3.8,13646.7262,295825408,25700685706,0.605314632
Mon May 18 12:21:15 2020,135.9,2033.013469,16.51029533,53.5,28793.13326,12964.31927,385,3.8,12964.31927,295825408,28902182093,0.603923128
Mon May 18 12:21:23 2020,139,1820.636313,17.63762483,53.4,19227.57869,14412.82851,385,3.8,14412.82851,295825408,26428382134,0.625775193
Mon May 18 12:21:29 2020,141.2,1987.558031,17.16369831,52.5,18771.74826,13457.54883,385,3.8,13457.54883,295825408,26197735990,0.587523306
Mon May 18 12:21:37 2020,140.1,2006.746313,16.49137466,54.6,18061.05727,13716.20742,385,3.8,13716.20742,295825408,27771012221,0.633493957
Mon May 18 12:21:43 2020,141.6,1827.852813,17.98132409,53.1,20704.54773,14045.85916,385,3.8,14045.85916,295825408,32797794221,0.645529129
Mon May 18 12:21:50 2020,135.9,1929.492563,17.00222332,53.8,18633.71465,13459.09657,385,3.8,13459.09657,295825408,26337197531,0.579076852
Mon May 18 12:21:57 2020,137.3,1864.911344,16.64372716,54.2,18290.12221,13023.20414,385,3.8,13023.20414,295825408,30905016874,0.614454336
Mon May 18 12:22:04 2020,139,1942.383625,17.5341368,53.2,27670.05249,13698.92546,385,3.8,13698.92546,295825408,34206503828,0.638332154
Mon May 18 12:22:11 2020,140,2108.667281,16.70388803,55,20136.47875,12853.11732,385,3.8,12853.11732,295825408,21932321964,0.798252196
Mon May 18 12:22:18 2020,145.1,1918.930031,16.68605111,56.6,25811.5151,13575.51437,385,3.8,13575.51437,295825408,27394075856,0.604077074
Mon May 18 12:22:26 2020,142.5,2075.773969,17.28439824,52.8,18871.25693,13935.68084,385,3.8,13935.68084,295825408,30834332504,0.620520574
Mon May 18 12:22:32 2020,134.7,2105.379688,17.35980537,54.4,26159.8694,13526.04464,385,3.8,13526.04464,295825408,28023480491,0.599349892
Mon May 18 12:22:40 2020,140.3,1966.147188,17.65376772,55,26204.02814,13935.91288,385,3.8,13935.91288,295825408,29840096047,0.639199777
Mon May 18 12:22:46 2020,136.7,1927.673688,17.54778172,54.2,27889.64191,13612.10871,385,3.8,13612.10871,295825408,29523880956,0.60791909
Mon May 18 12:22:54 2020,138.4,2024.116094,16.31118989,52.6,17826.51956,13247.80746,385,3.8,13247.80746,295825408,25950095490,0.578804184
Mon May 18 12:23:00 2020,140.3,2048.76075,16.55526903,54.3,18165.57008,13295.7466,385,3.8,13295.7466,295825408,31165662245,0.616916491
Mon May 18 12:23:08 2020,141.5,1893.736,17.30896439,53.8,18943.92903,13537.14147,383,3.8,13537.14147,295825408,25242334456,0.605949757
Mon May 18 12:23:15 2020,140.1,2020.278094,17.01478663,52.4,19065.35992,12947.97721,384,3.8,12947.97721,295825408,27262170636,0.564022191
Mon May 18 12:23:22 2020,145.1,1916.69825,17.46907328,55.9,22322.10616,13910.46073,384,3.8,13910.46073,295825408,25484088340,0.596795969
Mon May 18 12:23:29 2020,142.7,2069.131063,16.85773899,51.3,26570.95636,13323.17919,385,3.8,13323.17919,295825408,27913813662,0.560126066
Mon May 18 12:23:37 2020,135.2,1942.087375,16.94167964,55.5,21546.86764,14096.52705,385,3.8,14096.52705,295825408,26626480190,0.611328136
Mon May 18 12:23:44 2020,142.2,1897.0715,17.58344286,53.2,34886.62716,13648.87838,385,3.8,13648.87838,295825408,30185681377,0.604749433
Mon May 18 12:23:51 2020,140.2,2034.543688,16.8685781,54.3,22831.02724,12730.23825,385,3.8,12730.23825,295825408,30748460829,0.614134954
Mon May 18 12:23:58 2020,135.6,1952.580469,16.90791492,54,19031.70302,12954.99947,385,3.8,12954.99947,295825408,26318244082,0.591970287
Mon May 18 12:24:05 2020,140.4,1999.668938,17.69556064,54,23679.37115,15038.28925,385,3.8,15038.28925,295825408,28543744856,0.635907962
Mon May 18 12:24:13 2020,136.9,1972.769313,17.62449739,54.4,30851.94596,14077.67287,385,3.8,14077.67287,295825408,31241785284,0.630342023
Mon May 18 12:24:19 2020,138,1980.312875,17.04302162,53.2,20665.94069,13044.72571,385,3.8,13044.72571,295825408,25689757903,0.577577306
Mon May 18 12:24:27 2020,136.9,1926.322156,16.74169666,53.6,24781.26625,13359.42146,385,3.8,13359.42146,295825408,30434730744,0.60487249
Mon May 18 12:24:33 2020,148.1,1903.938906,17.50408166,55.5,19247.92415,13623.98834,385,3.8,13623.98834,295825408,25800193775,0.576311853
Mon May 18 12:24:41 2020,138.9,1912.5555,17.61329808,53.2,19273.69976,13575.10116,385,3.8,13575.10116,295825408,27020626967,0.58334346
Mon May 18 12:24:47 2020,143.7,1954.01275,16.21265171,53.7,21207.23688,12518.06313,385,3.8,12518.06313,295825408,29961936613,0.615190603
Mon May 18 12:24:55 2020,141.7,1911.904375,17.75524828,54.5,19987.38273,14368.41316,385,3.8,14368.41316,295825408,26180300601,0.606734923
Mon May 18 12:25:01 2020,141.5,1884.678125,17.98028677,53.7,29695.41328,14056.17958,385,3.8,14056.17958,295825408,27857853509,0.60262347
