timestamp,Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses
Sun Dec 15 17:43:20 2019,136.3,1746.680469,17.87108426,13.52807727,57.6,7289.630121,28190.35127,29514.67627,476
Sun Dec 15 17:43:24 2019,135.9,1564.421125,17.33601457,13.93211733,56.3,6599.859705,21804.42102,30749.0254,476
Sun Dec 15 17:43:29 2019,136.1,2020.844188,18.21936444,13.04403144,58.5,6481.106316,29119.07768,29248.461,476
Sun Dec 15 17:43:34 2019,135.9,2059.969344,17.36702228,13.78091149,56.5,9658.460384,33897.2197,29912.69594,476
Sun Dec 15 17:43:39 2019,136,2003.448813,19.11032059,12.51177752,60.8,11956.48173,31423.94601,26173.69872,476
Sun Dec 15 17:43:44 2019,136.9,1646.007875,18.17425654,13.2332229,58.3,7898.561446,27712.73681,28156.20838,475
Sun Dec 15 17:43:49 2019,137,2028.714875,18.05715436,13.28538195,58.1,8005.690882,34147.054,29709.52105,475
Sun Dec 15 17:43:53 2019,137.9,2005.703719,18.02730224,13.14729229,58.7,7814.347278,35099.78817,30398.03007,475
Sun Dec 15 17:43:57 2019,137.9,1960.858875,17.93575023,13.43172717,58,5236.596332,31566.14134,31148.36276,475
Sun Dec 15 17:44:01 2019,137.5,1699.640531,18.24025248,13.14904391,58.8,8704.944508,36413.57941,28249.88002,475
Sun Dec 15 17:44:06 2019,137.8,1861.123688,17.38803607,13.79991271,56.8,7098.593305,28462.77638,32558.93322,475
Sun Dec 15 17:44:11 2019,137.3,2039.101,17.15950646,14.17362703,55.3,6087.473932,24385.92208,28676.38608,475
Sun Dec 15 17:44:16 2019,137.7,1959.328781,17.80503158,13.49767843,56.8,9706.228726,29580.35612,23757.98941,474
Sun Dec 15 17:44:21 2019,136.8,1867.608281,17.437174,13.77979234,55.3,6904.384727,31074.23447,21021.72128,474
Sun Dec 15 17:44:26 2019,137.1,1967.483906,17.00152382,14.29482329,55.1,7099.266431,27463.12683,27054.47964,474
Sun Dec 15 17:44:31 2019,137.9,1947.48075,17.94506312,13.43529879,58,5759.299994,30180.9565,30853.79845,475
Sun Dec 15 17:44:35 2019,138,1955.143125,18.29852896,13.03733669,59.2,7628.607057,37174.0605,30838.71828,473
Sun Dec 15 17:44:39 2019,137.2,1979.271844,18.34712309,12.91869208,59.6,7654.087718,30879.49589,32735.62981,471
Sun Dec 15 17:44:44 2019,137.3,2086.293156,18.71767379,12.71623442,60.2,6130.963337,24116.77803,32014.81832,472
Sun Dec 15 17:44:48 2019,137.8,1349.153188,17.18485746,14.00346813,55.8,6382.981831,21955.23758,29215.96157,472
Sun Dec 15 17:44:53 2019,137.4,2093.867219,19.45247678,12.15535126,62,12442.30368,27244.03737,27223.09337,471
Sun Dec 15 17:44:58 2019,138,1678.664125,18.91054211,12.57505042,60.6,8544.49518,23127.87297,28912.23954,470
Sun Dec 15 17:45:03 2019,137.2,1745.803219,17.83137586,13.62896489,57.3,6966.567834,35270.89207,29110.94443,470
Sun Dec 15 17:45:08 2019,136.9,1854.178188,18.10908211,13.1006453,59,7114.99551,28621.31714,32253.5107,469
Sun Dec 15 17:45:13 2019,136.6,1984.703219,18.44288568,12.93859842,59.4,7070.229577,26086.64163,30233.06115,469
Sun Dec 15 17:45:17 2019,137.4,2099.96775,18.40436739,12.87405094,59.7,8075.673813,22494.65954,32525.41706,470
Sun Dec 15 17:45:21 2019,137.4,1420.798313,17.42172999,13.92667491,56.4,6126.568698,28158.31529,29270.59953,471
Sun Dec 15 17:45:26 2019,137.3,1913.502563,18.09829309,13.3412658,58.2,7661.046472,27719.80398,28766.15371,471
Sun Dec 15 17:45:30 2019,137.1,1605.248563,17.34732286,13.85107646,56.6,7486.49587,22511.1035,32726.66803,471
Sun Dec 15 17:45:35 2019,136.6,1970.187625,17.82891291,13.4871772,57.6,6066.684989,30835.71953,29813.12136,469
Sun Dec 15 17:45:40 2019,136.3,2065.116344,18.1314912,13.14880627,58.7,11928.88054,26033.30509,28062.79475,468
Sun Dec 15 17:45:45 2019,135.5,1922.218375,16.92525787,14.62065022,54.3,6477.376859,29423.00613,24584.30909,468
Sun Dec 15 17:45:50 2019,135.6,1969.839125,17.92953602,13.42855291,58,6645.753443,29127.56695,31371.59776,469
Sun Dec 15 17:45:54 2019,136,1670.27675,17.07851686,14.1809641,55.6,8070.293169,27311.74795,30441.34842,471
Sun Dec 15 17:45:58 2019,136.8,1876.03975,18.84255453,12.70612771,60.2,12852.17516,29017.92343,27045.30927,469
Sun Dec 15 17:46:02 2019,143.2,1941.236281,18.52219243,13.14493877,58.9,9906.658763,22864.16045,25138.96513,469
Sun Dec 15 17:46:07 2019,135.3,1598.855844,17.40989533,13.92450877,56.4,6004.259863,23592.5622,31370.18286,469
Sun Dec 15 17:46:11 2019,136,2041.328094,18.40218226,13.01712774,59.2,9158.000957,26820.10339,28435.61975,469
Sun Dec 15 17:46:16 2019,136.2,1946.571375,17.87260935,13.41865095,58,7141.408383,25059.82988,30972.53307,470
Sun Dec 15 17:46:21 2019,137.6,1625.123563,17.53681125,13.92450615,56.4,7566.261814,23611.35748,28630.79736,471
Sun Dec 15 17:46:26 2019,138,1995.734188,17.73597361,13.46250447,57.8,7600.82392,28688.62247,31842.14122,472
Sun Dec 15 17:46:31 2019,138.3,2099.931469,17.96075615,13.41427454,58,6644.872794,30717.14188,30620.61236,470
Sun Dec 15 17:46:35 2019,137.8,1492.98025,16.94736604,14.36704314,54.9,6402.121902,22154.74975,30081.69643,469
Sun Dec 15 17:46:39 2019,138,2083.865781,17.64394003,13.66139507,57.2,7316.587495,26781.88458,30640.2793,470
Sun Dec 15 17:46:43 2019,138.3,1964.704125,18.63617297,12.81769441,59.7,7892.437512,26152.23526,28011.71389,469
Sun Dec 15 17:46:48 2019,139.1,1643.196031,17.5379494,13.76260456,56.9,6842.112694,22874.3056,30544.02451,470
Sun Dec 15 17:46:52 2019,139.2,1938.744813,17.68274933,13.65697267,57.3,5471.307944,28181.41016,31312.705,471
Sun Dec 15 17:46:57 2019,138.7,1957.878844,17.70641103,13.57243578,57.6,6725.539276,30926.91085,29271.55911,471
Sun Dec 15 17:47:02 2019,138,2055.995906,19.07297473,12.53847923,60.7,11120.77952,29891.10806,26061.63529,437
Sun Dec 15 17:47:07 2019,139.2,1685.389188,18.12740872,13.35621366,58.1,8436.224667,26267.02442,27138.64365,439
Sun Dec 15 17:47:12 2019,133.2,1785.192563,18.40416918,13.08009896,59,7181.326788,24796.77384,29877.84402,439
Sun Dec 15 17:47:16 2019,138.5,1902.543781,17.86881355,13.34623413,58.3,7217.871248,24690.65484,31997.61457,439
Sun Dec 15 17:47:20 2019,139,2011.719875,18.51173806,12.7858559,59.9,6384.894188,26529.19031,31669.09465,439
Sun Dec 15 17:47:24 2019,139.1,1732.148625,18.16415428,13.24571036,58.1,9904.333831,26204.83615,26853.97335,440
Sun Dec 15 17:47:29 2019,138.3,1690.115625,16.3706275,14.79343948,53.4,7740.147564,20131.05264,27561.84743,444
Sun Dec 15 17:47:34 2019,137.5,2042.4175,18.09560321,13.27898517,58.5,6976.264255,24408.114,31207.57313,444
Sun Dec 15 17:47:39 2019,137.6,1953.308594,18.18547817,13.13341252,58.9,7277.911782,31237.62685,30609.2517,444
Sun Dec 15 17:47:44 2019,137.9,1829.3165,17.33859939,13.98482559,56.2,7022.955045,27129.93514,30546.16392,444
Sun Dec 15 17:47:49 2019,143.2,1782.705188,17.55098988,13.80782283,56.8,7223.411865,24919.86059,29466.08577,444
Sun Dec 15 17:47:54 2019,136.6,1981.418688,18.38841309,12.8991008,59.6,7638.053072,26644.69898,32328.79963,442
Sun Dec 15 17:47:58 2019,137.8,1939.570063,18.6690335,12.77060239,60,7518.978196,27025.67169,30463.70481,442
Sun Dec 15 17:48:02 2019,137.7,1559.366281,17.62071639,13.66469758,57.2,10673.70392,23653.09732,31355.77025,444
Sun Dec 15 17:48:07 2019,137.9,2024.545219,18.62521931,12.98313118,59.3,11481.57632,25419.57858,25118.00191,443
Sun Dec 15 17:48:11 2019,137.9,2050.484406,18.36034924,13.06549912,59.1,7741.436036,27269.08672,29527.249,444
Sun Dec 15 17:48:16 2019,138.5,1932.039719,18.77588807,12.65301791,60.2,7808.764379,25870.74184,30518.40562,444
Sun Dec 15 17:48:21 2019,139.5,1388.482531,16.33268717,14.90930386,52.5,10525.9881,27940.40742,20764.75429,445
Sun Dec 15 17:48:26 2019,140.3,2029.692094,18.16101095,13.12077378,59,6437.829128,25305.22202,31477.83773,445
Sun Dec 15 17:48:31 2019,138.9,1916.951156,18.57765933,12.85934894,59.7,7565.900005,30119.17452,29872.7901,446
Sun Dec 15 17:48:36 2019,138.8,2030.517344,17.96649856,13.24630372,58.6,6194.986531,25292.68732,32099.47845,446
Sun Dec 15 17:48:40 2019,138.9,1827.417875,17.48153422,13.73201295,56.5,6376.620907,32004.35529,30246.21937,451
Sun Dec 15 17:48:44 2019,138.6,1809.777844,17.57298095,13.58266288,57,7139.236537,24998.2836,30267.98674,451
Sun Dec 15 17:48:49 2019,138.3,1906.236781,18.26333766,13.1547628,58.8,6887.692642,21669.94664,29242.51444,451
Sun Dec 15 17:48:53 2019,138.2,1981.863375,18.11253333,13.35619814,58.2,7066.833325,26605.53697,29446.9239,451
Sun Dec 15 17:48:58 2019,138.5,1957.113781,18.46509893,12.80460856,59.9,7088.922546,23242.8503,31973.54993,451
Sun Dec 15 17:49:03 2019,138.4,2032.488,17.91003287,13.44475962,57.8,7424.373227,28296.44246,30829.76562,451
Sun Dec 15 17:49:08 2019,138.4,1880.321625,16.79422222,14.60537396,54.2,9857.256942,25726.99424,24813.08156,451
Sun Dec 15 17:49:13 2019,137.8,2083.745531,18.93649081,12.52513886,60.8,11763.01999,24431.85144,29788.80517,451
Sun Dec 15 17:49:17 2019,134.9,1676.032594,18.09021298,13.55001015,57.5,10556.15415,25568.76691,24800.46235,451
Sun Dec 15 17:49:21 2019,139.9,2002.635438,18.17486758,13.19375178,58.7,5914.801263,28846.67094,31892.76804,451
Sun Dec 15 17:49:25 2019,139.8,2024.465313,19.2141367,12.28915827,61.4,8865.141159,29431.8888,29279.21786,451
Sun Dec 15 17:49:30 2019,139.7,1634.171813,17.42907615,13.80643817,56.7,7243.084852,21251.83566,31802.28187,450
Sun Dec 15 17:49:34 2019,138.9,1860.791094,18.12058122,13.11332228,58.5,5654.770309,23640.00705,31155.76397,450
Sun Dec 15 17:49:39 2019,139,2019.73875,18.62961602,12.67557899,60.2,8945.348362,27034.18667,32302.16826,450
Sun Dec 15 17:49:44 2019,138.6,1814.440188,17.52092255,14.05862228,55.9,7030.485466,20863.63743,25499.08794,449
Sun Dec 15 17:49:49 2019,139.1,1961.92825,18.430852,12.96463798,59.4,6481.731646,23084.18205,32312.72539,450
Sun Dec 15 17:49:54 2019,139.2,1975.058156,18.39754397,12.9235062,59.5,7308.70186,24543.50225,31085.13401,450
Sun Dec 15 17:49:58 2019,138.9,1749.676406,17.47891697,13.88819238,56.5,5585.706823,22042.9105,31127.07854,450
Sun Dec 15 17:50:02 2019,143.5,1806.133031,17.97395444,13.38615429,57.7,8019.523341,23808.37063,27663.33968,451
Sun Dec 15 17:50:06 2019,136.9,2066.826563,17.73018757,13.50742909,57.8,7312.414198,27347.08449,33044.25063,451
Sun Dec 15 17:50:11 2019,137.8,1995.425719,17.93804302,13.44561878,57.9,5933.165389,22146.79928,31735.264,452
Sun Dec 15 17:50:15 2019,138.2,1970.367969,17.66156584,13.62832238,57.3,8481.9816,22667.21774,29433.18447,452
Sun Dec 15 17:50:20 2019,139,1922.006219,18.78380767,12.84424827,59.8,12790.41245,24050.90872,25777.76612,452
Sun Dec 15 17:50:25 2019,138.8,1939.469875,18.88390878,12.62276511,60.5,7420.775255,22516.67241,29089.49416,451
Sun Dec 15 17:50:30 2019,138.9,2006.657,18.80393796,12.69260917,60.2,6820.36825,22612.50396,29291.2993,451
Sun Dec 15 17:50:35 2019,138.9,1880.734281,17.28623531,13.97739652,56.3,6675.239626,27217.45062,30287.2307,451
Sun Dec 15 17:50:40 2019,139,1951.802594,18.61319191,12.78531304,60,8093.449656,26470.35505,31421.01775,451
Sun Dec 15 17:50:44 2019,138.7,1639.226531,17.31323518,13.84182441,55.4,10827.83166,27264.93729,22480.91454,456
Sun Dec 15 17:50:48 2019,137.2,1666.063063,16.63068015,14.66532535,54.1,6403.719698,25928.45225,28681.6665,456
Sun Dec 15 17:50:52 2019,137.8,2026.495781,18.36297844,12.9933164,59.4,5906.141423,27576.84142,31977.96832,455
Sun Dec 15 17:50:57 2019,137.6,2047.868906,18.21153124,13.16088605,58.7,7291.914635,23066.23574,30123.50836,455
Sun Dec 15 17:51:02 2019,137.8,1722.563625,17.89832786,13.43989962,58,6980.759053,27941.63747,31087.79579,457
Sun Dec 15 17:51:07 2019,137.5,1709.2375,17.69395679,13.73630407,56.8,7290.145073,32998.64222,28339.10312,457
Sun Dec 15 17:51:12 2019,138.3,2011.499594,17.24747186,14.01136845,55.9,9144.096656,22578.33064,27167.41109,457
Sun Dec 15 17:51:17 2019,137.8,1916.074094,18.31350322,13.1353789,58.9,6857.420179,23723.0576,29451.88697,455
Sun Dec 15 17:51:22 2019,137.5,1988.969063,18.02478643,13.38156386,58.1,7521.550758,28776.8221,30084.44127,454
Sun Dec 15 17:51:26 2019,137.4,1997.861031,17.12221645,14.17439102,55.6,10294.7509,25310.64749,30507.9242,454
Sun Dec 15 17:51:30 2019,143.3,2053.316375,19.34375337,12.30678458,61.5,11022.55603,29830.56508,26462.02094,454
Sun Dec 15 17:51:34 2019,142,1913.03825,18.62517027,12.90127808,59.5,7841.805351,27177.65369,28309.04149,455
Sun Dec 15 17:51:39 2019,140.3,1973.684281,17.38808218,14.01369378,55.9,7111.292247,23629.97031,28144.2495,454
Sun Dec 15 17:51:44 2019,139.4,1946.951906,18.12103615,13.17466298,57.9,12681.59221,23545.20625,24317.12244,454
Sun Dec 15 17:51:49 2019,138.1,1819.507219,17.28667855,14.0235268,55.7,5374.315022,20902.96322,27411.64924,452
Sun Dec 15 17:51:54 2019,138.8,1540.781094,17.13831452,14.25876447,55.4,6626.684444,23220.40969,28802.54763,452
Sun Dec 15 17:51:59 2019,138,1952.771969,18.30961873,13.12584129,58.9,7037.25194,27112.25227,29102.36864,453
Sun Dec 15 17:52:03 2019,138.1,1952.964188,17.91722486,13.40140256,58.1,6799.294704,24102.56248,31807.94293,453
Sun Dec 15 17:52:07 2019,137.8,1769.186969,17.47912594,13.85721543,56.6,5566.009928,25515.97012,30748.26773,452
Sun Dec 15 17:52:11 2019,138,1944.032125,17.74596102,13.61627525,57.3,6703.434506,22383.33516,29527.25325,452
Sun Dec 15 17:52:16 2019,138.5,1868.517688,18.30433099,13.03139829,59.2,7489.706705,24599.22912,31511.73714,452
Sun Dec 15 17:52:20 2019,138.8,2044.936875,18.05714208,13.32678923,58.3,6884.452793,31169.68991,31356.66422,453
Sun Dec 15 17:52:25 2019,138.5,1776.396719,17.71848689,13.57418939,57.5,7695.629636,23059.87365,29540.2081,452
Sun Dec 15 17:52:30 2019,139,1482.818563,17.01175062,14.32166599,55,5418.738887,26625.96429,29357.7511,452
Sun Dec 15 17:52:35 2019,138.2,1975.22625,18.1274797,13.11936942,58.8,9621.523519,26017.30911,30360.54283,452
Sun Dec 15 17:52:40 2019,138.7,1891.388656,19.38324473,12.27213919,61.6,10535.28299,26719.50918,26141.73185,452
Sun Dec 15 17:52:44 2019,138.4,1786.009781,17.7619288,13.65927629,57.2,7879.040656,27425.1972,28794.29008,451
Sun Dec 15 17:52:48 2019,138.6,1417.277656,17.1697704,14.23389302,55.3,7444.372305,24624.61059,29373.86694,452
Sun Dec 15 17:52:52 2019,139,1924.814,17.94935057,13.14874481,58.3,7583.39988,30169.8485,28287.80666,452
Sun Dec 15 17:52:57 2019,138.3,2038.396,17.95963634,13.41008899,58,7492.269543,29290.66252,29944.73602,453
Sun Dec 15 17:53:01 2019,137.9,2020.635938,18.98283462,12.53349142,60.8,7393.250467,28328.66087,30256.64685,453
Sun Dec 15 17:53:06 2019,137.9,1972.823094,17.49711236,13.74283766,57,7387.974146,25929.74574,31380.49065,453
Sun Dec 15 17:53:11 2019,138.4,1939.810344,18.73563626,12.60788898,60.4,7003.447396,31701.20556,30753.46037,459
Sun Dec 15 17:53:16 2019,138.8,1981.334656,17.97691485,13.24923878,58.4,7608.328384,24911.6228,32182.84733,460
Sun Dec 15 17:53:21 2019,138.7,1633.102313,17.55061805,13.84513958,56.7,6408.735612,22130.10399,30430.92385,461
Sun Dec 15 17:53:25 2019,139.4,1999.703594,18.41492398,12.86658821,59.7,7108.150917,27475.33924,30833.79874,460
Sun Dec 15 17:53:29 2019,139.4,1995.68225,18.53029203,12.81274888,59.9,6505.196173,22377.03753,32276.7359,459
Sun Dec 15 17:53:33 2019,139.6,2023.924375,18.38296141,12.78507828,59.4,7497.02582,28886.78062,28433.59548,459
Sun Dec 15 17:53:38 2019,139.3,1373.946813,17.19440733,14.22196341,55.5,9948.801419,21418.88064,28408.38409,459
Sun Dec 15 17:53:43 2019,139.1,2031.807094,19.03634546,12.61845588,60.5,10464.01851,22910.18205,26127.15409,453
Sun Dec 15 17:53:48 2019,139.4,1948.381938,18.27643112,13.07193638,59.1,6215.239732,27199.45707,32219.89519,453
Sun Dec 15 17:53:53 2019,139.4,1428.312469,17.46248669,13.92848192,56,7471.727962,25678.80302,26493.67991,453
Sun Dec 15 17:53:58 2019,139.3,1961.920219,18.220671,13.10650889,59,6038.705514,23957.26503,31442.50307,453
Sun Dec 15 17:54:03 2019,139,2051.02125,18.62837162,12.85154053,59.7,7284.953988,23873.71859,30143.46939,454
Sun Dec 15 17:54:07 2019,138.6,1715.373938,17.05568611,14.11244824,55.8,7695.2646,30314.13282,31571.03416,456
Sun Dec 15 17:54:11 2019,138.6,1890.703656,18.0052772,13.239246,58.3,5628.687711,27991.30528,32012.49197,455
Sun Dec 15 17:54:15 2019,139,2036.513406,18.5672473,12.69058085,60.2,8058.871831,26981.05615,32847.25463,455
Sun Dec 15 17:54:20 2019,138.4,1972.538625,18.28342771,13.07455026,59.1,7436.104802,23771.86529,30785.22062,455
Sun Dec 15 17:54:25 2019,137.3,1650.197406,17.35986709,14.02768103,56,6526.934126,26872.65137,28334.15365,455
Sun Dec 15 17:54:30 2019,137.4,1928.679281,18.14137351,13.16507358,58.8,6755.19991,26501.43994,31437.80418,455
Sun Dec 15 17:54:35 2019,138,1973.075375,18.03919757,13.41290889,58,6968.800059,28102.50117,28664.58644,457
Sun Dec 15 17:54:40 2019,137.3,1933.962406,16.95152194,14.41799579,54.8,9950.453313,28630.99916,28417.97934,485
Sun Dec 15 17:54:50 2019,142.1,2007.486125,18.42969939,13.17057212,58.8,10587.20886,26752.89156,26597.76907,486
Sun Dec 15 17:54:54 2019,140.8,1875.7275,18.165627,13.26158917,58.5,6878.308552,30975.75264,29207.86525,486
Sun Dec 15 17:54:58 2019,139.2,1906.184813,17.70401659,13.76654595,56.9,7014.44088,27811.24574,29577.51037,486
Sun Dec 15 17:55:03 2019,139.1,1917.584125,18.20267675,13.07876199,59.1,6941.991686,24847.21362,32584.2032,486
Sun Dec 15 17:55:07 2019,139.3,1722.579625,20.51522444,10.72370138,66.4,8356.747316,28057.83692,36084.79269,487
Sun Dec 15 17:55:12 2019,139.1,1484.629,17.87834387,13.53061566,57.6,7588.067923,24992.48789,30471.68251,487
Sun Dec 15 17:55:17 2019,133.7,1958.415563,17.87118338,13.48170122,57.8,7027.282922,24320.51129,31433.15614,486
Sun Dec 15 17:55:22 2019,139.5,1785.601313,18.64854251,12.79322122,59.9,7673.192025,25499.71869,30780.07914,486
Sun Dec 15 17:55:27 2019,139.3,1680.690844,17.1609729,14.05610146,55.7,7465.003635,26297.43885,30371.35907,486
Sun Dec 15 17:55:31 2019,139.4,1985.071781,19.85746826,11.38433183,64.4,6043.89479,25823.22813,35490.53886,486
Sun Dec 15 17:55:35 2019,143,1909.705281,18.59714384,12.67887487,60.2,7846.636252,23125.55689,31678.19808,486
Sun Dec 15 17:55:39 2019,137.4,1638.005031,17.64052662,13.728794,57,7338.575915,23845.99019,30708.19643,486
Sun Dec 15 17:55:44 2019,137.5,1929.344094,17.91905291,13.39608045,57.6,7354.577185,31372.58339,28113.51152,486
Sun Dec 15 17:55:49 2019,137.6,2055.054656,17.80879226,13.47258529,57.6,9157.325224,29404.96473,30103.45622,486
Sun Dec 15 17:55:54 2019,138.3,1961.147281,19.11430838,12.52424774,60.8,10675.85908,27998.75169,26107.87808,485
Sun Dec 15 17:55:59 2019,139.5,1652.829188,17.9707976,13.42083207,57.9,7272.896713,25043.80125,31129.47804,483
Sun Dec 15 17:56:04 2019,139.6,2030.789719,18.43100559,12.90855559,59.6,8748.805851,28873.54549,30629.33613,482
Sun Dec 15 17:56:09 2019,138.7,2011.019063,18.11437075,13.29013712,58.4,7088.921551,26255.265,29647.10848,484
Sun Dec 15 17:56:13 2019,137.9,1911.275719,17.4516757,13.98129646,56.2,7058.790317,26190.16851,30227.58728,485
Sun Dec 15 17:56:17 2019,138.4,1936.962375,17.52033245,13.76354076,56.9,6893.213622,25228.69439,28418.43696,485
Sun Dec 15 17:56:21 2019,138.5,2032.483969,18.87327222,12.38657409,61,8993.962793,28810.53338,31787.98626,485
Sun Dec 15 17:56:26 2019,139.3,1788.352844,18.2576251,13.06202942,58.6,10185.46134,23681.10632,28824.84342,484
Sun Dec 15 17:56:31 2019,139,1989.169344,17.59371404,13.65441372,57,7276.545539,23899.13982,29866.63158,484
Sun Dec 15 17:56:36 2019,139,2007.109531,18.52615775,12.83543559,59.9,5770.760177,23789.68437,32637.50491,484
Sun Dec 15 17:56:41 2019,139.4,1927.950188,18.09410934,13.23820726,58.5,7308.524242,27297.0228,29496.66813,485
Sun Dec 15 17:56:46 2019,139.5,1496.30075,17.46654464,13.94152818,56.3,6928.291653,21098.42723,29036.07534,485
Sun Dec 15 17:56:51 2019,138.8,1882.328406,18.19729053,13.20091325,58.7,8921.20199,24639.4071,28768.06509,484
Sun Dec 15 17:56:55 2019,138.9,2036.72575,17.7299309,13.75014292,56.8,7100.805429,25324.4067,24041.89426,484
Sun Dec 15 17:56:59 2019,138.7,1745.711063,18.64267413,12.93136279,59.5,9765.928706,25172.35531,27148.80485,484
Sun Dec 15 17:57:03 2019,139.1,1534.020063,18.47363889,13.18074023,58.7,10968.4165,25865.05659,24287.48828,483
Sun Dec 15 17:57:08 2019,138.8,1913.154219,18.37046413,13.09324587,59,7271.023374,26912.59607,28790.77947,483
Sun Dec 15 17:57:13 2019,138.4,1942.281844,18.7368515,12.75883837,60.1,7355.71704,28753.00957,29472.01593,482
Sun Dec 15 17:57:18 2019,138.7,1607.263219,17.51882045,13.73583608,56.8,6642.544593,25514.58476,30402.1144,481
Sun Dec 15 17:57:23 2019,138.8,2036.221094,18.61856512,12.80197658,59.9,6073.450337,26310.5189,31394.89468,482
Sun Dec 15 17:57:28 2019,137.8,2044.496344,18.38615626,12.81726298,59.4,7465.840369,22480.9077,29258.12359,482
